file,timestamp,task_id,generation,is_final_pareto_config,error,category,model_size,quantization,temperature,top_p,num_predict,num_ctx,instruction,output_constraint,reasoning_scaffold,format_rule,test_hint
failure_20260329_164920_735120_task_714_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:20,714,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164921_343503_task_298_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:21,298,5,False,TypeError: argument of type 'int' is not iterable,signature_or_type_error,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164923_223865_task_144_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:23,144,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164927_376559_task_28_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:27,28,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164928_429039_task_485_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:28,485,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164929_032905_task_836_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:29,836,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164930_022631_task_844_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:30,844,5,False,TypeError: object of type 'int' has no len(),signature_or_type_error,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164930_290736_task_55_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:30,55,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164931_451567_task_652_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:31,652,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164932_114498_task_432_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:32,432,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164932_678913_task_884_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:32,884,5,False,IndexError: string index out of range,other_runtime_error,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_164934_984745_task_699_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 16:49:34,699,5,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.0,0.25,384,1024,0,0,0,0,1
failure_20260329_165530_988305_task_122_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:30,122,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165531_629704_task_63_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:31,63,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165531_955334_task_184_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:31,184,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165533_541131_task_515_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:33,515,6,False,"SyntaxError: invalid syntax (<string>, line 1)",syntax_error,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165533_820591_task_668_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:33,668,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165534_161171_task_251_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:34,251,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165535_282028_task_602_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:35,602,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165536_416763_task_781_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:36,781,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165536_928356_task_773_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:36,773,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165538_050728_task_78_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:38,78,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165538_765775_task_714_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:38,714,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165539_155203_task_298_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:39,298,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165539_682967_task_512_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:39,512,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165540_921784_task_144_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:40,144,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165543_730969_task_607_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:43,607,6,False,TypeError: 'callable_iterator' object is not subscriptable,signature_or_type_error,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165544_521239_task_28_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:44,28,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165546_141876_task_836_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:46,836,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165547_407751_task_844_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:47,844,6,False,TypeError: object of type 'int' has no len(),signature_or_type_error,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165547_731712_task_55_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:47,55,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165548_793976_task_652_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:48,652,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165549_451135_task_432_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:49,432,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165549_855079_task_884_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:49,884,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165550_531245_task_556_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:50,556,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165552_521199_task_699_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 16:55:52,699,6,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.0,0.9,192,1024,0,0,0,0,1
failure_20260329_165629_505402_task_122_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:29,122,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165630_976866_task_184_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:30,184,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165633_050915_task_668_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:33,668,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165637_952834_task_773_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:37,773,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165640_027576_task_317_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:40,317,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165641_957546_task_714_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:41,714,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165646_391499_task_895_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:46,895,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165647_094731_task_898_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:47,898,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165649_486338_task_607_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:49,607,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165655_805265_task_381_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:55,381,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165657_292112_task_652_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:56:57,652,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165704_358459_task_699_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:57:04,699,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.25,384,1024,0,0,1,0,1
failure_20260329_165708_935697_task_122_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 16:57:08,122,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,0,0,0,0,1
failure_20260329_165712_022655_task_184_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 16:57:12,184,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,0,0,0,0,1
failure_20260329_165744_227481_task_714_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 16:57:44,714,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,0,0,0,0,1
failure_20260329_165806_441405_task_607_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 16:58:06,607,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,0,0,0,0,1
failure_20260329_165817_669673_task_836_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 16:58:17,836,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,0,0,0,0,1
failure_20260329_165826_955693_task_652_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 16:58:26,652,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,0,0,0,0,1
failure_20260329_165940_750816_task_122_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:40,122,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165941_626902_task_63_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:41,63,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165942_080498_task_184_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:42,184,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165945_594491_task_484_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:45,484,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165948_635880_task_773_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:48,773,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165951_356599_task_714_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:51,714,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165951_895058_task_298_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:51,298,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165955_436726_task_895_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:55,895,6,False,"TypeError: max expected at least 1 argument, got 0",signature_or_type_error,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165956_147568_task_898_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:56,898,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_165958_473167_task_607_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 16:59:58,607,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_170003_439015_task_844_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:00:03,844,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_170004_464695_task_381_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:00:04,381,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_170005_331979_task_652_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:00:05,652,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_170011_407635_task_699_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:00:11,699,6,False,"SyntaxError: invalid syntax (<string>, line 1)",syntax_error,7b,q4_K_M,0.1,0.9,192,1024,1,0,0,0,1
failure_20260329_170242_980235_task_122_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:42,122,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170243_939688_task_63_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:43,63,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170244_252622_task_184_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:44,184,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170245_607121_task_515_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:45,515,3,False,"SyntaxError: invalid syntax (<string>, line 1)",syntax_error,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170245_902126_task_668_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:45,668,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170246_211442_task_251_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:46,251,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170247_201321_task_484_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:47,484,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170247_615530_task_602_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:47,602,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170248_670743_task_781_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:48,781,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170249_329638_task_773_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:49,773,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170250_020092_task_317_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:50,317,3,False,ValueError: Input must be a list or a string,other_runtime_error,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170250_369343_task_78_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:50,78,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170251_153853_task_714_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:51,714,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170251_782339_task_298_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:51,298,3,False,TypeError: unhashable type: 'list',signature_or_type_error,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170253_620709_task_144_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:53,144,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170257_578492_task_28_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:57,28,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170259_278050_task_836_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:02:59,836,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170300_755652_task_844_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:03:00,844,3,False,TypeError: object of type 'int' has no len(),signature_or_type_error,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170301_117441_task_55_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:03:01,55,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170302_343623_task_652_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:03:02,652,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170302_946979_task_432_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:03:02,432,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170303_317764_task_884_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:03:03,884,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170306_039699_task_699_qwen2.5-coder_1.5b-instruct-q4_K_M.json,2026-03-29 17:03:06,699,3,False,AssertionError: ,assertion_failure,1.5b,q4_K_M,0.1,0.9,192,1024,0,0,0,0,1
failure_20260329_170543_992881_task_122_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:43,122,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170544_765910_task_63_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:44,63,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170545_185238_task_184_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:45,184,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170548_569821_task_484_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:48,484,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170551_626038_task_773_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:51,773,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170554_373762_task_714_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:54,714,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170554_904280_task_298_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:54,298,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170556_515468_task_729_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:56,729,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170557_047187_task_525_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:57,525,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170558_511369_task_895_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:58,895,6,False,"TypeError: max expected at least 1 argument, got 0",signature_or_type_error,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170558_975655_task_898_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:05:58,898,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170601_354188_task_607_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:06:01,607,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170605_043669_task_836_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:06:05,836,6,False,"SyntaxError: invalid syntax (<string>, line 1)",syntax_error,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170605_885050_task_844_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:06:05,844,6,False,TypeError: 'int' object is not subscriptable,signature_or_type_error,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170606_836894_task_381_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:06:06,381,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170607_757159_task_652_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:06:07,652,6,False,AssertionError: ,assertion_failure,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170613_323406_task_699_qwen2.5-coder_7b-instruct-q4_K_M.json,2026-03-29 17:06:13,699,6,False,"SyntaxError: invalid syntax (<string>, line 1)",syntax_error,7b,q4_K_M,0.0,0.9,128,1024,0,0,0,0,1
failure_20260329_170844_281054_task_122_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:08:44,122,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.1,0.98,192,1024,2,0,0,0,1
failure_20260329_170846_431618_task_63_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:08:46,63,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.1,0.98,192,1024,2,0,0,0,1
failure_20260329_170847_480274_task_184_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:08:47,184,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.1,0.98,192,1024,2,0,0,0,1
failure_20260329_170912_293815_task_317_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:09:12,317,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.1,0.98,192,1024,2,0,0,0,1
failure_20260329_170920_272000_task_714_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:09:20,714,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.1,0.98,192,1024,2,0,0,0,1
failure_20260329_170942_424962_task_607_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:09:42,607,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.1,0.98,192,1024,2,0,0,0,1
failure_20260329_170953_720241_task_836_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:09:53,836,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.1,0.98,192,1024,2,0,0,0,1
failure_20260329_171021_238971_task_699_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:10:21,699,6,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.1,0.98,192,1024,2,0,0,0,1
failure_20260329_171958_513586_task_122_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:19:58,122,4,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,1,0,1,0,1
failure_20260329_172001_550971_task_184_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:20:01,184,4,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,1,0,1,0,1
failure_20260329_172032_624886_task_714_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:20:32,714,4,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,1,0,1,0,1
failure_20260329_172054_396536_task_607_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:20:54,607,4,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,1,0,1,0,1
failure_20260329_172106_095418_task_836_qwen2.5-coder_32b-instruct-q4_K_M.json,2026-03-29 17:21:06,836,4,False,AssertionError: ,assertion_failure,32b,q4_K_M,0.3,0.9,192,1024,1,0,1,0,1
failure_20260329_172211_575613_task_122_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 17:22:11,122,7,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.1,0.25,384,1024,0,0,0,0,1
failure_20260329_172212_219637_task_63_qwen2.5-coder_1.5b-instruct-q8_0.json,2026-03-29 17:22:12,63,7,False,AssertionError: ,assertion_failure,1.5b,q8_0,0.1,0.25,384,1024,0,0,0,0,1
